"TIME","GEO","NA_ITEM","PPP_CAT","Value"
"2013","United Kingdom","Volume indices of real expenditure per capita in PPS (EU15=100)","Food","92"
"2013","United Kingdom","Volume indices of real expenditure per capita in PPS (EU15=100)","Bread and cereals","93"
"2014","European Union - 28 countries","Purchasing power parities (EU28=1)","Gross domestic product","1.00000"
"2014","European Union - 28 countries","Purchasing power parities (EU28=1)","Actual individual consumption","1.00000"
"2014","European Union - 28 countries","Purchasing power parities (EU28=1)","Food and non-alcoholic beverages","1.00000"
"2014","European Union - 28 countries","Purchasing power parities (EU28=1)","Food","1.000000"
"2014","European Union - 28 countries","Purchasing power parities (EU28=1)","Bread and cereals","1.000000"
"2014","European Union - 28 countries","Purchasing power parities (EU27_2019=1)","Gross domestic product","1.02920"
"2014","European Union - 28 countries","Purchasing power parities (EU27_2019=1)","Actual individual consumption","1.04251"
"2014","European Union - 28 countries","Purchasing power parities (EU27_2019=1)","Food and non-alcoholic beverages","1.00571"
"2014","European Union - 28 countries","Purchasing power parities (EU27_2019=1)","Food","1.00391"
"2014","European Union - 28 countries","Purchasing power parities (EU27_2019=1)","Bread and cereals","0.985827"
"2014","European Union - 28 countries","Purchasing power parities (EU27=1)","Gross domestic product","0.998181"
"2014","European Union - 28 countries","Purchasing power parities (EU27=1)","Actual individual consumption","0.998101"
"2014","European Union - 28 countries","Purchasing power parities (EU27=1)","Food and non-alcoholic beverages","0.999436"
"2014","European Union - 28 countries","Purchasing power parities (EU27=1)","Food","0.999424"
"2014","European Union - 28 countries","Purchasing power parities (EU27=1)","Bread and cereals","0.999615"
"2014","European Union - 28 countries","Purchasing power parities (EU15=1)","Gross domestic product","0.937840"
"2014","European Union - 28 countries","Purchasing power parities (EU15=1)","Actual individual consumption","0.930992"
"2014","European Union - 28 countries","Purchasing power parities (EU15=1)","Food and non-alcoholic beverages","0.942150"
"2014","European Union - 28 countries","Purchasing power parities (EU15=1)","Food","0.938112"
"2014","European Union - 28 countries","Purchasing power parities (EU15=1)","Bread and cereals","0.941264"
"2014","European Union - 28 countries","Price level indices (EU28=100)","Gross domestic product","100.0"
"2014","European Union - 28 countries","Price level indices (EU28=100)","Actual individual consumption","100.0"
"2014","European Union - 28 countries","Price level indices (EU28=100)","Food and non-alcoholic beverages","100.0"
"2014","European Union - 28 countries","Price level indices (EU28=100)","Food","100.0"
"2014","European Union - 28 countries","Price level indices (EU28=100)","Bread and cereals","100.0"
"2014","European Union - 28 countries","Price level indices (EU27_2019=100)","Gross domestic product","102.9"
"2014","European Union - 28 countries","Price level indices (EU27_2019=100)","Actual individual consumption","104.3"
"2014","European Union - 28 countries","Price level indices (EU27_2019=100)","Food and non-alcoholic beverages","100.6"
"2014","European Union - 28 countries","Price level indices (EU27_2019=100)","Food","100.4"
"2014","European Union - 28 countries","Price level indices (EU27_2019=100)","Bread and cereals","98.6"
"2014","European Union - 28 countries","Price level indices (EU27=100)","Gross domestic product","99.8"
"2014","European Union - 28 countries","Price level indices (EU27=100)","Actual individual consumption","99.8"
"2014","European Union - 28 countries","Price level indices (EU27=100)","Food and non-alcoholic beverages","99.9"
"2014","European Union - 28 countries","Price level indices (EU27=100)","Food","99.9"
"2014","European Union - 28 countries","Price level indices (EU27=100)","Bread and cereals","100.0"
"2014","European Union - 28 countries","Price level indices (EU15=100)","Gross domestic product","93.8"
"2014","European Union - 28 countries","Price level indices (EU15=100)","Actual individual consumption","93.1"
"2014","European Union - 28 countries","Price level indices (EU15=100)","Food and non-alcoholic beverages","94.2"
"2014","European Union - 28 countries","Price level indices (EU15=100)","Food","93.8"
"2014","European Union - 28 countries","Price level indices (EU15=100)","Bread and cereals","94.1"
"2014","European Union - 28 countries","Nominal expenditure in national currency","Gross domestic product","14,091,451"
"2014","European Union - 28 countries","Nominal expenditure in national currency","Actual individual consumption","9,783,424"
"2014","European Union - 28 countries","Nominal expenditure in national currency","Food and non-alcoholic beverages","960,023"
"2014","European Union - 28 countries","Nominal expenditure in national currency","Food","870,359"
"2014","European Union - 28 countries","Nominal expenditure in national currency","Bread and cereals","160,737"
"2014","European Union - 28 countries","Nominal expenditure as a percentage of GDP (GDP=100)","Gross domestic product","100.0"
"2014","European Union - 28 countries","Nominal expenditure as a percentage of GDP (GDP=100)","Actual individual consumption","69.4"
"2014","European Union - 28 countries","Nominal expenditure as a percentage of GDP (GDP=100)","Food and non-alcoholic beverages","6.8"
"2014","European Union - 28 countries","Nominal expenditure as a percentage of GDP (GDP=100)","Food","6.2"
"2014","European Union - 28 countries","Nominal expenditure as a percentage of GDP (GDP=100)","Bread and cereals","1.1"
"2014","European Union - 28 countries","Nominal expenditure (in euro)","Gross domestic product","14,091,451"
"2014","European Union - 28 countries","Nominal expenditure (in euro)","Actual individual consumption","9,783,424"
"2014","European Union - 28 countries","Nominal expenditure (in euro)","Food and non-alcoholic beverages","960,023"
"2014","European Union - 28 countries","Nominal expenditure (in euro)","Food","870,359"
"2014","European Union - 28 countries","Nominal expenditure (in euro)","Bread and cereals","160,737"
"2014","European Union - 28 countries","Nominal expenditure per inhabitant (in euro)","Gross domestic product","27,723"
"2014","European Union - 28 countries","Nominal expenditure per inhabitant (in euro)","Actual individual consumption","19,247"
"2014","European Union - 28 countries","Nominal expenditure per inhabitant (in euro)","Food and non-alcoholic beverages","1,889"
"2014","European Union - 28 countries","Nominal expenditure per inhabitant (in euro)","Food","1,712"
"2014","European Union - 28 countries","Nominal expenditure per inhabitant (in euro)","Bread and cereals","316"
"2014","European Union - 28 countries","Real expenditure (in PPS_EU28)","Gross domestic product","14,091,451"
"2014","European Union - 28 countries","Real expenditure (in PPS_EU28)","Actual individual consumption","9,783,424"
"2014","European Union - 28 countries","Real expenditure (in PPS_EU28)","Food and non-alcoholic beverages","960,023"
"2014","European Union - 28 countries","Real expenditure (in PPS_EU28)","Food","870,359"
"2014","European Union - 28 countries","Real expenditure (in PPS_EU28)","Bread and cereals","160,737"
"2014","European Union - 28 countries","Real expenditure (in PPS_EU27_2019)","Gross domestic product","13,675,790"
"2014","European Union - 28 countries","Real expenditure (in PPS_EU27_2019)","Actual individual consumption","9,396,839"
"2014","European Union - 28 countries","Real expenditure (in PPS_EU27_2019)","Food and non-alcoholic beverages","955,395"
"2014","European Union - 28 countries","Real expenditure (in PPS_EU27_2019)","Food","867,677"
"2014","European Union - 28 countries","Real expenditure (in PPS_EU27_2019)","Bread and cereals","163,258"
"2014","European Union - 28 countries","Real expenditure (in PPS_EU27)","Gross domestic product","14,117,125"
"2014","European Union - 28 countries","Real expenditure (in PPS_EU27)","Actual individual consumption","9,802,034"
"2014","European Union - 28 countries","Real expenditure (in PPS_EU27)","Food and non-alcoholic beverages","960,564"
"2014","European Union - 28 countries","Real expenditure (in PPS_EU27)","Food","870,861"
"2014","European Union - 28 countries","Real expenditure (in PPS_EU27)","Bread and cereals","160,799"
"2014","European Union - 28 countries","Real expenditure (in PPS_EU15)","Gross domestic product","15,025,433"
"2014","European Union - 28 countries","Real expenditure (in PPS_EU15)","Actual individual consumption","10,508,596"
"2014","European Union - 28 countries","Real expenditure (in PPS_EU15)","Food and non-alcoholic beverages","1,018,970"
"2014","European Union - 28 countries","Real expenditure (in PPS_EU15)","Food","927,777"
"2014","European Union - 28 countries","Real expenditure (in PPS_EU15)","Bread and cereals","170,768"
"2014","European Union - 28 countries","Real expenditure per capita (in PPS_EU28)","Gross domestic product","27,700"
"2014","European Union - 28 countries","Real expenditure per capita (in PPS_EU28)","Actual individual consumption","19,200"
"2014","European Union - 28 countries","Real expenditure per capita (in PPS_EU28)","Food and non-alcoholic beverages","1,900"
"2014","European Union - 28 countries","Real expenditure per capita (in PPS_EU28)","Food","1,700"
"2014","European Union - 28 countries","Real expenditure per capita (in PPS_EU28)","Bread and cereals","300"
"2014","European Union - 28 countries","Real expenditure per capita (in PPS_EU27_2019)","Gross domestic product","26,900"
"2014","European Union - 28 countries","Real expenditure per capita (in PPS_EU27_2019)","Actual individual consumption","18,500"
"2014","European Union - 28 countries","Real expenditure per capita (in PPS_EU27_2019)","Food and non-alcoholic beverages","1,900"
"2014","European Union - 28 countries","Real expenditure per capita (in PPS_EU27_2019)","Food","1,700"
"2014","European Union - 28 countries","Real expenditure per capita (in PPS_EU27_2019)","Bread and cereals","300"
"2014","European Union - 28 countries","Real expenditure per capita (in PPS_EU27)","Gross domestic product","27,800"
"2014","European Union - 28 countries","Real expenditure per capita (in PPS_EU27)","Actual individual consumption","19,300"
"2014","European Union - 28 countries","Real expenditure per capita (in PPS_EU27)","Food and non-alcoholic beverages","1,900"
"2014","European Union - 28 countries","Real expenditure per capita (in PPS_EU27)","Food","1,700"
"2014","European Union - 28 countries","Real expenditure per capita (in PPS_EU27)","Bread and cereals","300"
"2014","European Union - 28 countries","Real expenditure per capita (in PPS_EU15)","Gross domestic product","29,600"
"2014","European Union - 28 countries","Real expenditure per capita (in PPS_EU15)","Actual individual consumption","20,700"
"2014","European Union - 28 countries","Real expenditure per capita (in PPS_EU15)","Food and non-alcoholic beverages","2,000"
"2014","European Union - 28 countries","Real expenditure per capita (in PPS_EU15)","Food","1,800"
"2014","European Union - 28 countries","Real expenditure per capita (in PPS_EU15)","Bread and cereals","300"
"2014","European Union - 28 countries","Volume indices of real expenditure per capita in PPS (EU28=100)","Gross domestic product","100"
"2014","European Union - 28 countries","Volume indices of real expenditure per capita in PPS (EU28=100)","Actual individual consumption","100"
"2014","European Union - 28 countries","Volume indices of real expenditure per capita in PPS (EU28=100)","Food and non-alcoholic beverages","100"
"2014","European Union - 28 countries","Volume indices of real expenditure per capita in PPS (EU28=100)","Food","100"
"2014","European Union - 28 countries","Volume indices of real expenditure per capita in PPS (EU28=100)","Bread and cereals","100"
"2014","European Union - 28 countries","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Gross domestic product","101"
"2014","European Union - 28 countries","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Actual individual consumption","102"
"2014","European Union - 28 countries","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Food and non-alcoholic beverages","99"
"2014","European Union - 28 countries","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Food","99"
"2014","European Union - 28 countries","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Bread and cereals","99"
"2014","European Union - 28 countries","Volume indices of real expenditure per capita in PPS (EU27=100)","Gross domestic product","100"
"2014","European Union - 28 countries","Volume indices of real expenditure per capita in PPS (EU27=100)","Actual individual consumption","100"
"2014","European Union - 28 countries","Volume indices of real expenditure per capita in PPS (EU27=100)","Food and non-alcoholic beverages","100"
